ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesOrderNumber,OrderQuantity,SalesAmount
463,20221118,20221130,20221125,11242,1,100,SO71067,1,24.49
578,20221118,20221130,20221125,13259,1,100,SO71068,1,1214.85
579,20221118,20221130,20221125,13553,1,98,SO71069,1,1214.85
567,20221118,20221130,20221125,15653,1,98,SO71070,1,742.35
222,20221118,20221130,20221125,15653,1,98,SO71070,1,34.99
563,20221118,20221130,20221125,11612,1,98,SO71071,1,2384.07
214,20221118,20221130,20221125,11612,1,98,SO71071,1,34.99
382,20221118,20221130,20221125,18331,1,6,SO71072,1,1120.49
490,20221118,20221130,20221125,18331,1,6,SO71072,1,53.99
353,20221118,20221130,20221125,15808,2,6,SO71073,1,2319.99
487,20221118,20221130,20221125,15808,1,6,SO71073,1,54.99
357,20221118,20221130,20221125,16155,1,6,SO71074,1,2319.99
537,20221118,20221130,20221125,16155,1,6,SO71074,1,35
472,20221118,20221130,20221125,16155,1,6,SO71074,1,63.5
485,20221118,20221130,20221125,16155,1,6,SO71074,1,21.98
355,20221118,20221130,20221125,15726,1,6,SO71075,1,2319.99
485,20221118,20221130,20221125,15726,1,6,SO71075,1,21.98
480,20221118,20221130,20221125,15726,1,6,SO71075,1,2.29
359,20221118,20221130,20221125,15754,1,6,SO71076,1,2294.99
477,20221118,20221130,20221125,15754,1,6,SO71076,1,4.99
478,20221118,20221130,20221125,15754,1,6,SO71076,1,9.99
214,20221118,20221130,20221125,15754,1,6,SO71076,1,34.99
572,20221118,20221130,20221125,11089,2,100,SO71077,1,742.35
222,20221118,20221130,20221125,11089,1,100,SO71077,1,34.99
228,20221118,20221130,20221125,11089,1,100,SO71077,1,49.99
482,20221118,20221130,20221125,11089,1,100,SO71077,1,8.99
579,20221118,20221130,20221125,26276,1,100,SO71078,1,1214.85
214,20221118,20221130,20221125,26276,1,100,SO71078,1,34.99
488,20221118,20221130,20221125,26276,1,100,SO71078,1,53.99
225,20221118,20221130,20221125,26276,1,100,SO71078,1,8.99
571,20221118,20221130,20221125,26634,1,100,SO71079,1,742.35
541,20221118,20221130,20221125,26634,1,100,SO71079,1,28.99
530,20221118,20221130,20221125,26634,1,100,SO71079,1,4.99
479,20221118,20221130,20221125,26634,1,100,SO71079,1,8.99
477,20221118,20221130,20221125,26634,1,100,SO71079,1,4.99
222,20221118,20221130,20221125,26634,1,100,SO71079,1,34.99
564,20221118,20221130,20221125,22881,1,19,SO71080,1,2384.07
214,20221118,20221130,20221125,22881,1,19,SO71080,1,34.99
576,20221118,20221130,20221125,28067,1,100,SO71081,1,2384.07
222,20221118,20221130,20221125,28067,1,100,SO71081,1,34.99
606,20221118,20221130,20221125,23589,1,100,SO71082,1,539.99
479,20221118,20221130,20221125,23589,1,100,SO71082,1,8.99
477,20221118,20221130,20221125,23589,1,100,SO71082,1,4.99
214,20221118,20221130,20221125,23589,1,100,SO71082,1,34.99
390,20221118,20221130,20221125,20468,1,19,SO71083,1,1120.49
583,20221118,20221130,20221125,18790,1,100,SO71084,1,1700.99
539,20221118,20221130,20221125,18790,1,100,SO71084,1,24.99
480,20221118,20221130,20221125,18790,1,100,SO71084,1,2.29
390,20221118,20221130,20221125,25480,1,98,SO71085,1,1120.49
388,20221118,20221130,20221125,28702,1,100,SO71086,1,1120.49
529,20221118,20221130,20221125,28702,1,100,SO71086,1,3.99
539,20221118,20221130,20221125,28702,1,100,SO71086,1,24.99
222,20221118,20221130,20221125,28702,1,100,SO71086,1,34.99
225,20221118,20221130,20221125,28702,1,100,SO71086,1,8.99
604,20221118,20221130,20221125,13556,1,100,SO71087,1,539.99
479,20221118,20221130,20221125,13556,1,100,SO71087,1,8.99
477,20221118,20221130,20221125,13556,1,100,SO71087,1,4.99
217,20221118,20221130,20221125,13556,1,100,SO71087,1,34.99
605,20221118,20221130,20221125,28387,1,98,SO71088,1,539.99
214,20221118,20221130,20221125,28387,1,98,SO71088,1,34.99
225,20221118,20221130,20221125,28387,1,98,SO71088,1,8.99
604,20221118,20221130,20221125,13579,1,100,SO71089,1,539.99
529,20221118,20221130,20221125,13579,1,100,SO71089,1,3.99
538,20221118,20221130,20221125,13579,1,100,SO71089,1,21.49
217,20221118,20221130,20221125,13579,1,100,SO71089,1,34.99
604,20221118,20221130,20221125,24010,1,100,SO71090,1,539.99
538,20221118,20221130,20221125,24010,1,100,SO71090,1,21.49
529,20221118,20221130,20221125,24010,1,100,SO71090,1,3.99
583,20221118,20221130,20221125,25660,1,100,SO71091,1,1700.99
214,20221118,20221130,20221125,25660,1,100,SO71091,1,34.99
576,20221118,20221130,20221125,13090,1,6,SO71092,1,2384.07
214,20221118,20221130,20221125,13090,1,6,SO71092,1,34.99
535,20221119,20221201,20221126,13141,1,6,SO71093,1,24.99
480,20221119,20221201,20221126,13141,1,6,SO71093,1,2.29
528,20221119,20221201,20221126,11760,1,6,SO71094,1,4.99
535,20221119,20221201,20221126,11760,1,6,SO71094,1,24.99
214,20221119,20221201,20221126,11760,1,6,SO71094,1,34.99
491,20221119,20221201,20221126,11760,1,6,SO71094,1,53.99
225,20221119,20221201,20221126,11760,1,6,SO71094,1,8.99
529,20221119,20221201,20221126,15803,1,6,SO71095,1,3.99
539,20221119,20221201,20221126,15803,1,6,SO71095,1,24.99
480,20221119,20221201,20221126,15803,1,6,SO71095,1,2.29
536,20221119,20221201,20221126,16178,1,6,SO71096,1,29.99
528,20221119,20221201,20221126,16178,1,6,SO71096,1,4.99
217,20221119,20221201,20221126,16178,1,6,SO71096,1,34.99
539,20221119,20221201,20221126,15020,1,6,SO71097,1,24.99
529,20221119,20221201,20221126,15020,1,6,SO71097,1,3.99
480,20221119,20221201,20221126,15020,1,6,SO71097,1,2.29
537,20221119,20221201,20221126,19667,1,6,SO71098,1,35
528,20221119,20221201,20221126,19667,1,6,SO71098,1,4.99
485,20221119,20221201,20221126,19667,1,6,SO71098,1,21.98
214,20221119,20221201,20221126,19667,1,6,SO71098,1,34.99
490,20221119,20221201,20221126,19667,1,6,SO71098,1,53.99
486,20221119,20221201,20221126,13116,1,6,SO71099,1,159
465,20221119,20221201,20221126,12352,1,6,SO71100,1,24.49
357,20221119,20221201,20221126,12858,1,100,SO71101,1,2319.99
480,20221119,20221201,20221126,12858,1,100,SO71101,1,2.29
361,20221119,20221201,20221126,20573,1,100,SO71102,1,2294.99
483,20221119,20221201,20221126,20573,1,100,SO71102,1,120
357,20221119,20221201,20221126,14847,1,98,SO71103,1,2319.99
478,20221119,20221201,20221126,14847,1,98,SO71103,1,9.99
477,20221119,20221201,20221126,14847,1,98,SO71103,1,4.99
214,20221119,20221201,20221126,14847,1,98,SO71103,1,34.99
363,20221119,20221201,20221126,18005,1,100,SO71104,1,2294.99
478,20221119,20221201,20221126,18005,1,100,SO71104,1,9.99
477,20221119,20221201,20221126,18005,1,100,SO71104,1,4.99
472,20221119,20221201,20221126,18005,1,100,SO71104,1,63.5
480,20221119,20221201,20221126,11330,1,19,SO71105,1,2.29
480,20221119,20221201,20221126,27992,1,100,SO71106,1,2.29
480,20221119,20221201,20221126,11185,1,19,SO71107,1,2.29
530,20221119,20221201,20221126,28263,1,100,SO71108,1,4.99
214,20221119,20221201,20221126,28263,1,100,SO71108,1,34.99
539,20221119,20221201,20221126,29018,1,100,SO71109,1,24.99
529,20221119,20221201,20221126,29018,1,100,SO71109,1,3.99
214,20221119,20221201,20221126,29018,1,100,SO71109,1,34.99
541,20221119,20221201,20221126,26169,1,100,SO71110,1,28.99
530,20221119,20221201,20221126,26169,1,100,SO71110,1,4.99
480,20221119,20221201,20221126,26169,2,100,SO71110,1,2.29
540,20221119,20221201,20221126,25766,1,100,SO71111,1,32.6
540,20221119,20221201,20221126,25039,1,100,SO71112,1,32.6
540,20221119,20221201,20221126,24636,1,100,SO71113,1,32.6
540,20221119,20221201,20221126,24428,1,100,SO71114,1,32.6
483,20221119,20221201,20221126,24428,1,100,SO71114,1,120
529,20221119,20221201,20221126,24631,1,100,SO71115,1,3.99
540,20221119,20221201,20221126,24631,1,100,SO71115,1,32.6
217,20221119,20221201,20221126,24631,1,100,SO71115,1,34.99
231,20221119,20221201,20221126,24631,1,100,SO71115,1,49.99
467,20221119,20221201,20221126,24631,1,100,SO71115,1,24.49
528,20221119,20221201,20221126,11640,1,19,SO71116,1,4.99
536,20221119,20221201,20221126,11640,1,19,SO71116,1,29.99
217,20221119,20221201,20221126,11640,1,19,SO71116,1,34.99
465,20221119,20221201,20221126,11640,1,19,SO71116,1,24.49
477,20221119,20221201,20221126,14586,1,19,SO71117,1,4.99
478,20221119,20221201,20221126,14586,1,19,SO71117,1,9.99
487,20221119,20221201,20221126,14586,1,19,SO71117,1,54.99
478,20221119,20221201,20221126,11833,1,19,SO71118,1,9.99
477,20221119,20221201,20221126,20079,1,100,SO71119,1,4.99
529,20221119,20221201,20221126,22565,1,100,SO71120,1,3.99
480,20221119,20221201,20221126,22565,1,100,SO71120,1,2.29
537,20221119,20221201,20221126,11214,1,100,SO71121,1,35
528,20221119,20221201,20221126,11214,1,100,SO71121,1,4.99
483,20221119,20221201,20221126,11214,1,100,SO71121,1,120
485,20221119,20221201,20221126,12900,1,100,SO71122,1,21.98
485,20221119,20221201,20221126,15866,1,19,SO71123,1,21.98
217,20221119,20221201,20221126,15866,1,19,SO71123,1,34.99
599,20221119,20221201,20221126,19897,1,100,SO71124,1,539.99
485,20221119,20221201,20221126,19897,1,100,SO71124,1,21.98
214,20221119,20221201,20221126,19897,1,100,SO71124,1,34.99
355,20221119,20221201,20221126,17563,1,100,SO71125,1,2319.99
477,20221119,20221201,20221126,17563,1,100,SO71125,1,4.99
478,20221119,20221201,20221126,17563,1,100,SO71125,1,9.99
487,20221119,20221201,20221126,17563,1,100,SO71125,1,54.99
484,20221119,20221201,20221126,17563,1,100,SO71125,1,7.95
363,20221119,20221201,20221126,19710,1,19,SO71126,1,2294.99
485,20221119,20221201,20221126,19710,1,19,SO71126,1,21.98
214,20221119,20221201,20221126,19710,1,19,SO71126,1,34.99
574,20221119,20221201,20221126,18127,1,98,SO71127,1,2384.07
222,20221119,20221201,20221126,18127,1,98,SO71127,1,34.99
562,20221119,20221201,20221126,12308,1,100,SO71128,1,2384.07
225,20221119,20221201,20221126,12308,1,100,SO71128,1,8.99
222,20221119,20221201,20221126,12308,1,100,SO71128,1,34.99
390,20221119,20221201,20221126,26204,1,6,SO71129,1,1120.49
529,20221119,20221201,20221126,26204,1,6,SO71129,1,3.99
539,20221119,20221201,20221126,26204,1,6,SO71129,1,24.99
214,20221119,20221201,20221126,26204,1,6,SO71129,1,34.99
386,20221119,20221201,20221126,26375,1,6,SO71130,1,1120.49
479,20221119,20221201,20221126,26375,1,6,SO71130,1,8.99
477,20221119,20221201,20221126,26375,1,6,SO71130,1,4.99
489,20221119,20221201,20221126,26375,1,6,SO71130,1,53.99
589,20221119,20221201,20221126,15211,1,6,SO71131,1,769.49
476,20221119,20221201,20221126,15211,1,6,SO71131,1,69.99
357,20221119,20221201,20221126,11047,2,6,SO71132,1,2319.99
483,20221119,20221201,20221126,11047,1,6,SO71132,1,120
353,20221119,20221201,20221126,15802,1,6,SO71133,1,2319.99
537,20221119,20221201,20221126,15802,1,6,SO71133,1,35
528,20221119,20221201,20221126,15802,1,6,SO71133,1,4.99
217,20221119,20221201,20221126,15802,1,6,SO71133,1,34.99
563,20221119,20221201,20221126,27606,1,100,SO71134,1,2384.07
222,20221119,20221201,20221126,27606,1,100,SO71134,1,34.99
562,20221119,20221201,20221126,27571,1,100,SO71135,1,2384.07
541,20221119,20221201,20221126,27571,1,100,SO71135,1,28.99
563,20221119,20221201,20221126,28031,1,100,SO71136,1,2384.07
217,20221119,20221201,20221126,28031,1,100,SO71136,1,34.99
231,20221119,20221201,20221126,28031,1,100,SO71136,1,49.99
575,20221119,20221201,20221126,27645,1,100,SO71137,1,2384.07
530,20221119,20221201,20221126,27645,1,100,SO71137,1,4.99
541,20221119,20221201,20221126,27645,1,100,SO71137,1,28.99
487,20221119,20221201,20221126,27645,1,100,SO71137,1,54.99
564,20221119,20221201,20221126,27651,1,100,SO71138,1,2384.07
465,20221119,20221201,20221126,27651,1,100,SO71138,1,24.49
214,20221119,20221201,20221126,27651,1,100,SO71138,1,34.99
604,20221119,20221201,20221126,23707,1,100,SO71139,1,539.99
538,20221119,20221201,20221126,23707,1,100,SO71139,1,21.49
529,20221119,20221201,20221126,23707,1,100,SO71139,1,3.99
583,20221119,20221201,20221126,17858,1,19,SO71140,1,1700.99
390,20221119,20221201,20221126,25448,1,98,SO71141,1,1120.49
491,20221119,20221201,20221126,25448,1,98,SO71141,1,53.99
388,20221119,20221201,20221126,21006,1,100,SO71142,1,1120.49
217,20221119,20221201,20221126,21006,1,100,SO71142,1,34.99
384,20221119,20221201,20221126,27946,2,98,SO71143,1,1120.49
479,20221119,20221201,20221126,27946,1,98,SO71143,1,8.99
477,20221119,20221201,20221126,27946,1,98,SO71143,1,4.99
225,20221119,20221201,20221126,27946,1,98,SO71143,1,8.99
605,20221119,20221201,20221126,25468,1,100,SO71144,1,539.99
479,20221119,20221201,20221126,25468,1,100,SO71144,1,8.99
605,20221119,20221201,20221126,23958,1,100,SO71145,1,539.99
479,20221119,20221201,20221126,23958,1,100,SO71145,1,8.99
477,20221119,20221201,20221126,23958,1,100,SO71145,1,4.99
217,20221119,20221201,20221126,23958,1,100,SO71145,1,34.99
234,20221119,20221201,20221126,23958,1,100,SO71145,1,49.99
465,20221119,20221201,20221126,23958,1,100,SO71145,1,24.49
582,20221119,20221201,20221126,22526,1,98,SO71146,1,1700.99
539,20221119,20221201,20221126,22526,1,98,SO71146,1,24.99
529,20221119,20221201,20221126,22526,1,98,SO71146,1,3.99
480,20221119,20221201,20221126,22526,1,98,SO71146,1,2.29
566,20221119,20221201,20221126,11050,1,6,SO71147,1,742.35
222,20221119,20221201,20221126,11050,1,6,SO71147,1,34.99
563,20221119,20221201,20221126,13129,1,6,SO71148,1,2384.07
222,20221119,20221201,20221126,13129,1,6,SO71148,1,34.99
562,20221119,20221201,20221126,13130,1,6,SO71149,1,2384.07
482,20221119,20221201,20221126,13130,1,6,SO71149,1,8.99
582,20221119,20221201,20221126,19274,1,100,SO71150,1,1700.99
574,20221119,20221201,20221126,13629,1,6,SO71151,1,2384.07
541,20221119,20221201,20221126,13629,1,6,SO71151,1,28.99
535,20221120,20221202,20221127,13040,1,6,SO71152,1,24.99
214,20221120,20221202,20221127,13040,1,6,SO71152,1,34.99
225,20221120,20221202,20221127,11215,1,19,SO71153,1,8.99
483,20221120,20221202,20221127,11215,1,19,SO71153,1,120
538,20221120,20221202,20221127,25140,1,6,SO71154,1,21.49
537,20221120,20221202,20221127,22852,1,6,SO71155,1,35
528,20221120,20221202,20221127,22852,1,6,SO71155,1,4.99
474,20221120,20221202,20221127,26427,1,6,SO71156,1,69.99
491,20221120,20221202,20221127,26427,1,6,SO71156,1,53.99
529,20221120,20221202,20221127,26186,1,6,SO71157,1,3.99
214,20221120,20221202,20221127,26186,1,6,SO71157,1,34.99
529,20221120,20221202,20221127,13002,1,6,SO71158,1,3.99
217,20221120,20221202,20221127,13002,1,6,SO71158,1,34.99
225,20221120,20221202,20221127,13002,1,6,SO71158,1,8.99
489,20221120,20221202,20221127,13002,1,6,SO71158,1,53.99
483,20221120,20221202,20221127,13627,1,6,SO71159,1,120
378,20221120,20221202,20221127,16548,1,100,SO71160,1,2443.35
357,20221120,20221202,20221127,19945,1,100,SO71161,1,2319.99
217,20221120,20221202,20221127,19945,1,100,SO71161,1,34.99
483,20221120,20221202,20221127,12175,1,100,SO71162,1,120
540,20221120,20221202,20221127,25167,1,100,SO71163,1,32.6
529,20221120,20221202,20221127,25167,1,100,SO71163,1,3.99
217,20221120,20221202,20221127,25167,1,100,SO71163,1,34.99
536,20221120,20221202,20221127,13071,1,19,SO71164,1,29.99
477,20221120,20221202,20221127,21503,1,100,SO71165,1,4.99
478,20221120,20221202,20221127,21503,1,100,SO71165,1,9.99
217,20221120,20221202,20221127,21503,1,100,SO71165,1,34.99
476,20221120,20221202,20221127,15974,1,19,SO71166,1,69.99
476,20221120,20221202,20221127,18843,1,100,SO71167,1,69.99
477,20221120,20221202,20221127,26456,1,19,SO71168,1,4.99
214,20221120,20221202,20221127,26456,1,19,SO71168,1,34.99
528,20221120,20221202,20221127,15479,1,100,SO71169,1,4.99
485,20221120,20221202,20221127,15479,1,100,SO71169,1,21.98
225,20221120,20221202,20221127,15479,1,100,SO71169,1,8.99
231,20221120,20221202,20221127,15479,1,100,SO71169,1,49.99
485,20221120,20221202,20221127,19026,1,19,SO71170,1,21.98
491,20221120,20221202,20221127,19026,1,19,SO71170,1,53.99
528,20221120,20221202,20221127,15298,1,100,SO71171,1,4.99
480,20221120,20221202,20221127,15298,2,100,SO71171,1,2.29
536,20221120,20221202,20221127,17874,1,100,SO71172,1,29.99
528,20221120,20221202,20221127,17874,1,100,SO71172,1,4.99
475,20221120,20221202,20221127,14934,1,98,SO71173,1,69.99
234,20221120,20221202,20221127,14934,1,98,SO71173,1,49.99
477,20221120,20221202,20221127,22662,1,98,SO71174,1,4.99
478,20221120,20221202,20221127,12403,1,98,SO71175,1,9.99
487,20221120,20221202,20221127,12403,1,98,SO71175,1,54.99
480,20221120,20221202,20221127,12403,1,98,SO71175,1,2.29
530,20221120,20221202,20221127,27933,1,100,SO71176,1,4.99
484,20221120,20221202,20221127,27933,1,100,SO71176,1,7.95
530,20221120,20221202,20221127,17757,1,98,SO71177,1,4.99
234,20221120,20221202,20221127,17757,1,98,SO71177,1,49.99
530,20221120,20221202,20221127,13500,1,100,SO71178,1,4.99
222,20221120,20221202,20221127,13500,1,100,SO71178,1,34.99
537,20221120,20221202,20221127,15162,1,19,SO71179,1,35
528,20221120,20221202,20221127,15162,1,19,SO71179,1,4.99
214,20221120,20221202,20221127,15162,1,19,SO71179,1,34.99
537,20221120,20221202,20221127,12434,1,100,SO71180,1,35
528,20221120,20221202,20221127,12434,1,100,SO71180,1,4.99
217,20221120,20221202,20221127,12434,1,100,SO71180,1,34.99
217,20221120,20221202,20221127,11569,1,98,SO71181,1,34.99
590,20221120,20221202,20221127,15323,1,19,SO71182,1,769.49
528,20221120,20221202,20221127,15323,1,19,SO71182,1,4.99
536,20221120,20221202,20221127,15323,1,19,SO71182,1,29.99
355,20221120,20221202,20221127,13384,1,100,SO71183,1,2319.99
485,20221120,20221202,20221127,13384,1,100,SO71183,1,21.98
231,20221120,20221202,20221127,13384,1,100,SO71183,1,49.99
588,20221120,20221202,20221127,15409,1,100,SO71184,1,769.49
478,20221120,20221202,20221127,15409,1,100,SO71184,1,9.99
477,20221120,20221202,20221127,15409,1,100,SO71184,1,4.99
355,20221120,20221202,20221127,17135,1,100,SO71185,1,2319.99
222,20221120,20221202,20221127,17135,1,100,SO71185,1,34.99
463,20221120,20221202,20221127,17135,1,100,SO71185,1,24.49
353,20221120,20221202,20221127,13161,2,100,SO71186,1,2319.99
485,20221120,20221202,20221127,13161,1,100,SO71186,1,21.98
570,20221120,20221202,20221127,27773,1,100,SO71187,1,742.35
214,20221120,20221202,20221127,27773,1,100,SO71187,1,34.99
572,20221120,20221202,20221127,27784,1,100,SO71188,1,742.35
481,20221120,20221202,20221127,27784,1,100,SO71188,1,8.99
576,20221120,20221202,20221127,29366,1,98,SO71189,1,2384.07
214,20221120,20221202,20221127,29366,1,98,SO71189,1,34.99
561,20221120,20221202,20221127,12301,1,100,SO71190,1,2384.07
214,20221120,20221202,20221127,12301,1,100,SO71190,1,34.99
575,20221120,20221202,20221127,12291,1,100,SO71191,1,2384.07
481,20221120,20221202,20221127,12291,2,100,SO71191,1,8.99
390,20221120,20221202,20221127,26160,1,6,SO71192,1,1120.49
217,20221120,20221202,20221127,26160,1,6,SO71192,1,34.99
386,20221120,20221202,20221127,26422,1,6,SO71193,1,1120.49
479,20221120,20221202,20221127,26422,1,6,SO71193,1,8.99
477,20221120,20221202,20221127,26422,1,6,SO71193,1,4.99
473,20221120,20221202,20221127,26422,1,6,SO71193,1,63.5
382,20221120,20221202,20221127,26754,1,6,SO71194,1,1120.49
217,20221120,20221202,20221127,26754,1,6,SO71194,1,34.99
376,20221120,20221202,20221127,21974,1,6,SO71195,1,2443.35
479,20221120,20221202,20221127,21974,1,6,SO71195,1,8.99
477,20221120,20221202,20221127,21974,1,6,SO71195,1,4.99
463,20221120,20221202,20221127,21974,1,6,SO71195,1,24.49
380,20221120,20221202,20221127,18335,1,6,SO71196,1,2443.35
479,20221120,20221202,20221127,18335,1,6,SO71196,1,8.99
477,20221120,20221202,20221127,18335,1,6,SO71196,1,4.99
582,20221120,20221202,20221127,21996,1,6,SO71197,1,1700.99
529,20221120,20221202,20221127,21996,1,6,SO71197,1,3.99
539,20221120,20221202,20221127,21996,1,6,SO71197,1,24.99
217,20221120,20221202,20221127,21996,1,6,SO71197,1,34.99
583,20221120,20221202,20221127,22031,1,6,SO71198,1,1700.99
479,20221120,20221202,20221127,22031,1,6,SO71198,1,8.99
477,20221120,20221202,20221127,22031,1,6,SO71198,1,4.99
382,20221120,20221202,20221127,26440,1,6,SO71199,1,1120.49
491,20221120,20221202,20221127,26440,1,6,SO71199,1,53.99
577,20221120,20221202,20221127,26252,1,100,SO71200,1,1214.85
541,20221120,20221202,20221127,26252,1,100,SO71200,1,28.99
530,20221120,20221202,20221127,26252,1,100,SO71200,1,4.99
480,20221120,20221202,20221127,26252,1,100,SO71200,1,2.29
577,20221120,20221202,20221127,26093,1,100,SO71201,1,1214.85
477,20221120,20221202,20221127,26093,1,100,SO71201,1,4.99
479,20221120,20221202,20221127,26093,1,100,SO71201,1,8.99
488,20221120,20221202,20221127,26093,1,100,SO71201,1,53.99
574,20221120,20221202,20221127,27572,1,100,SO71202,1,2384.07
217,20221120,20221202,20221127,27572,1,100,SO71202,1,34.99
561,20221120,20221202,20221127,27621,1,100,SO71203,1,2384.07
482,20221120,20221202,20221127,27621,1,100,SO71203,1,8.99
575,20221120,20221202,20221127,27646,1,100,SO71204,1,2384.07
222,20221120,20221202,20221127,27646,1,100,SO71204,1,34.99
573,20221120,20221202,20221127,28030,1,100,SO71205,1,2384.07
481,20221120,20221202,20221127,28030,2,100,SO71205,1,8.99
604,20221120,20221202,20221127,23836,1,100,SO71206,1,539.99
217,20221120,20221202,20221127,23836,1,100,SO71206,1,34.99
467,20221120,20221202,20221127,23836,1,100,SO71206,1,24.49
584,20221120,20221202,20221127,17656,1,19,SO71207,1,539.99
479,20221120,20221202,20221127,17656,1,19,SO71207,1,8.99
477,20221120,20221202,20221127,17656,1,19,SO71207,1,4.99
463,20221120,20221202,20221127,17656,1,19,SO71207,1,24.49
604,20221120,20221202,20221127,23838,1,100,SO71208,1,539.99
604,20221120,20221202,20221127,23508,1,100,SO71209,1,539.99
538,20221120,20221202,20221127,23508,1,100,SO71209,1,21.49
606,20221120,20221202,20221127,23480,1,100,SO71210,1,539.99
606,20221120,20221202,20221127,23499,1,100,SO71211,1,539.99
605,20221120,20221202,20221127,23855,1,100,SO71212,1,539.99
538,20221120,20221202,20221127,23855,1,100,SO71212,1,21.49
490,20221120,20221202,20221127,23855,1,100,SO71212,1,53.99
225,20221120,20221202,20221127,23855,1,100,SO71212,1,8.99
583,20221120,20221202,20221127,18679,1,100,SO71213,1,1700.99
605,20221120,20221202,20221127,12123,1,98,SO71214,1,539.99
538,20221120,20221202,20221127,12123,1,98,SO71214,1,21.49
529,20221120,20221202,20221127,12123,1,98,SO71214,1,3.99
214,20221120,20221202,20221127,12123,1,98,SO71214,1,34.99
225,20221120,20221202,20221127,12123,1,98,SO71214,1,8.99
237,20221120,20221202,20221127,12123,1,98,SO71214,1,49.99
604,20221120,20221202,20221127,28428,1,98,SO71215,1,539.99
471,20221120,20221202,20221127,28428,1,98,SO71215,1,63.5
605,20221120,20221202,20221127,25303,1,100,SO71216,1,539.99
214,20221120,20221202,20221127,25303,1,100,SO71216,1,34.99
561,20221120,20221202,20221127,13160,1,6,SO71217,1,2384.07
479,20221120,20221202,20221127,13160,1,6,SO71217,1,8.99
606,20221120,20221202,20221127,29314,2,6,SO71218,1,539.99
465,20221120,20221202,20221127,29314,1,6,SO71218,1,24.49
582,20221120,20221202,20221127,19188,1,100,SO71219,1,1700.99
539,20221120,20221202,20221127,19188,1,100,SO71219,1,24.99
529,20221120,20221202,20221127,19188,1,100,SO71219,1,3.99
480,20221120,20221202,20221127,19188,1,100,SO71219,1,2.29
217,20221121,20221203,20221128,11502,1,19,SO71220,1,34.99
482,20221121,20221203,20221128,11502,1,19,SO71220,1,8.99
536,20221121,20221203,20221128,16179,1,6,SO71221,1,29.99
528,20221121,20221203,20221128,16179,1,6,SO71221,1,4.99
480,20221121,20221203,20221128,16179,1,6,SO71221,1,2.29
485,20221121,20221203,20221128,17327,1,6,SO71222,1,21.98
478,20221121,20221203,20221128,17327,1,6,SO71222,1,9.99
477,20221121,20221203,20221128,17327,1,6,SO71222,1,4.99
489,20221121,20221203,20221128,17327,1,6,SO71222,1,53.99
529,20221121,20221203,20221128,18451,1,6,SO71223,1,3.99
538,20221121,20221203,20221128,18451,1,6,SO71223,1,21.49
237,20221121,20221203,20221128,18451,1,6,SO71223,1,49.99
530,20221121,20221203,20221128,14313,1,6,SO71224,1,4.99
222,20221121,20221203,20221128,14313,1,6,SO71224,1,34.99
528,20221121,20221203,20221128,25248,1,6,SO71225,1,4.99
214,20221121,20221203,20221128,25248,1,6,SO71225,1,34.99
225,20221121,20221203,20221128,15021,1,6,SO71226,1,8.99
590,20221121,20221203,20221128,14798,1,100,SO71227,1,769.49
231,20221121,20221203,20221128,14798,1,100,SO71227,1,49.99
589,20221121,20221203,20221128,14819,1,100,SO71228,1,769.49
484,20221121,20221203,20221128,14819,1,100,SO71228,1,7.95
353,20221121,20221203,20221128,12825,1,100,SO71229,1,2319.99
478,20221121,20221203,20221128,12825,1,100,SO71229,1,9.99
477,20221121,20221203,20221128,12825,1,100,SO71229,1,4.99
217,20221121,20221203,20221128,12825,1,100,SO71229,1,34.99
359,20221121,20221203,20221128,20548,1,100,SO71230,1,2294.99
478,20221121,20221203,20221128,20548,1,100,SO71230,1,9.99
222,20221121,20221203,20221128,20548,1,100,SO71230,1,34.99
225,20221121,20221203,20221128,20548,1,100,SO71230,1,8.99
357,20221121,20221203,20221128,17986,1,100,SO71231,1,2319.99
478,20221121,20221203,20221128,17986,1,100,SO71231,1,9.99
477,20221121,20221203,20221128,17986,1,100,SO71231,1,4.99
463,20221121,20221203,20221128,17986,1,100,SO71231,1,24.49
491,20221121,20221203,20221128,11713,1,100,SO71232,1,53.99
225,20221121,20221203,20221128,11713,1,100,SO71232,1,8.99
491,20221121,20221203,20221128,11505,1,19,SO71233,1,53.99
225,20221121,20221203,20221128,11505,1,19,SO71233,1,8.99
538,20221121,20221203,20221128,11176,1,19,SO71234,1,21.49
539,20221121,20221203,20221128,11203,1,19,SO71235,1,24.99
480,20221121,20221203,20221128,11203,1,19,SO71235,1,2.29
536,20221121,20221203,20221128,11875,1,19,SO71236,1,29.99
528,20221121,20221203,20221128,11875,1,19,SO71236,1,4.99
487,20221121,20221203,20221128,11875,1,19,SO71236,1,54.99
528,20221121,20221203,20221128,17619,1,19,SO71237,1,4.99
536,20221121,20221203,20221128,17619,1,19,SO71237,1,29.99
485,20221121,20221203,20221128,17619,1,19,SO71237,1,21.98
214,20221121,20221203,20221128,17619,1,19,SO71237,1,34.99
528,20221121,20221203,20221128,16117,1,100,SO71238,1,4.99
485,20221121,20221203,20221128,16117,1,100,SO71238,1,21.98
214,20221121,20221203,20221128,16117,1,100,SO71238,1,34.99
